,build_year,lat,lng,total_building,total_house,wy_fee
1287,2008,106.549642,29.587637,17,2197,1.3
1288,2008,106.549642,29.587637,17,2197,1.3
1289,2006,106.564298,29.586294,1,664,1.2
1290,2004,106.563246,29.582835,7,2005,2.5
1291,2007,106.564298,29.586294,3,693,1.4
1292,2010,106.56737,29.578976,4,984,1.8
1293,2008,106.549642,29.587637,17,2197,1.3
1294,2008,106.549642,29.587637,17,2197,1.3
1295,2013,106.566678,29.58042,11,3071,2.2
1296,2013,106.56737,29.578976,7,3062,2.5
1297,2013,106.566678,29.58042,11,3071,2.2
1298,2008,106.549642,29.587637,17,2197,1.3
1299,2007,106.564298,29.586294,8,2674,1.7
1300,2009,106.562425,29.590287,4,792,0.0
1301,2013,106.566678,29.58042,11,3071,2.2
1302,2009,106.564298,29.586294,2,751,1.2
1303,2008,106.549642,29.587637,17,2197,1.3
1304,2003,106.563246,29.582835,4,474,1.1
1305,2000,106.564298,29.586294,20,1745,0.8
1306,2008,106.549642,29.587637,17,2197,1.3
1307,2008,106.549642,29.587637,17,2197,1.3
1308,2006,106.564298,29.586294,1,664,1.2
1309,2004,106.563246,29.582835,7,2005,2.5
1310,2007,106.564298,29.586294,3,693,1.4
1311,2010,106.56737,29.578976,4,984,1.8
1312,2008,106.549642,29.587637,17,2197,1.3
1313,2008,106.549642,29.587637,17,2197,1.3
1314,2013,106.566678,29.58042,11,3071,2.2
1315,2013,106.56737,29.578976,7,3062,2.5
1316,2013,106.566678,29.58042,11,3071,2.2
1317,2008,106.549642,29.587637,17,2197,1.3
1318,2007,106.564298,29.586294,8,2674,1.7
1319,2009,106.562425,29.590287,4,792,0.0
1320,2013,106.566678,29.58042,11,3071,2.2
1321,2009,106.564298,29.586294,2,751,1.2
1322,2008,106.549642,29.587637,17,2197,1.3
1323,2003,106.563246,29.582835,4,474,1.1
1324,2000,106.564298,29.586294,20,1745,0.8
1325,2008,106.549642,29.587637,17,2197,1.3
1326,2008,106.549642,29.587637,17,2197,1.3
1327,2006,106.564298,29.586294,1,664,1.2
1328,2004,106.563246,29.582835,7,2005,2.5
1329,2007,106.564298,29.586294,3,693,1.4
1330,2010,106.56737,29.578976,4,984,1.8
1331,2008,106.549642,29.587637,17,2197,1.3
1332,2008,106.549642,29.587637,17,2197,1.3
1333,2013,106.566678,29.58042,11,3071,2.2
1334,2013,106.56737,29.578976,7,3062,2.5
1335,2013,106.566678,29.58042,11,3071,2.2
1336,2008,106.549642,29.587637,17,2197,1.3
1337,2007,106.564298,29.586294,8,2674,1.7
1338,2009,106.562425,29.590287,4,792,0.0
1339,2013,106.566678,29.58042,11,3071,2.2
1340,2009,106.564298,29.586294,2,751,1.2
1341,2008,106.549642,29.587637,17,2197,1.3
1342,2003,106.563246,29.582835,4,474,1.1
1343,2000,106.564298,29.586294,20,1745,0.8
1344,2008,106.549642,29.587637,17,2197,1.3
1345,2008,106.549642,29.587637,17,2197,1.3
1346,2006,106.564298,29.586294,1,664,1.2
1347,2004,106.563246,29.582835,7,2005,2.5
1348,2007,106.564298,29.586294,3,693,1.4
1349,2010,106.56737,29.578976,4,984,1.8
1350,2008,106.549642,29.587637,17,2197,1.3
1351,2008,106.549642,29.587637,17,2197,1.3
1352,2013,106.566678,29.58042,11,3071,2.2
1353,2013,106.56737,29.578976,7,3062,2.5
1354,2013,106.566678,29.58042,11,3071,2.2
1355,2008,106.549642,29.587637,17,2197,1.3
1356,2007,106.564298,29.586294,8,2674,1.7
1357,2009,106.562425,29.590287,4,792,0.0
1358,2013,106.566678,29.58042,11,3071,2.2
1359,2009,106.564298,29.586294,2,751,1.2
1360,2008,106.549642,29.587637,17,2197,1.3
1361,2003,106.563246,29.582835,4,474,1.1
1362,2000,106.564298,29.586294,20,1745,0.8
1363,2008,106.549642,29.587637,17,2197,1.3
1364,2008,106.549642,29.587637,17,2197,1.3
1365,2006,106.564298,29.586294,1,664,1.2
1366,2004,106.563246,29.582835,7,2005,2.5
1367,2007,106.564298,29.586294,3,693,1.4
1368,2010,106.56737,29.578976,4,984,1.8
1369,2008,106.549642,29.587637,17,2197,1.3
1370,2008,106.549642,29.587637,17,2197,1.3
1371,2013,106.566678,29.58042,11,3071,2.2
1372,2013,106.56737,29.578976,7,3062,2.5
1373,2013,106.566678,29.58042,11,3071,2.2
1374,2008,106.549642,29.587637,17,2197,1.3
1375,2007,106.564298,29.586294,8,2674,1.7
1376,2009,106.562425,29.590287,4,792,0.0
1377,2013,106.566678,29.58042,11,3071,2.2
1378,2009,106.564298,29.586294,2,751,1.2
1379,2008,106.549642,29.587637,17,2197,1.3
1380,2003,106.563246,29.582835,4,474,1.1
1381,2000,106.564298,29.586294,20,1745,0.8
1382,2008,106.549642,29.587637,17,2197,1.3
1383,2008,106.549642,29.587637,17,2197,1.3
1384,2006,106.564298,29.586294,1,664,1.2
1385,2004,106.563246,29.582835,7,2005,2.5
1386,2007,106.564298,29.586294,3,693,1.4
1387,2006,106.490048,29.61659,3,714,1.8
1388,2013,106.489087,29.614365,5,1260,1.8
1389,2011,106.489087,29.614365,14,3070,1.8
1390,2011,106.489087,29.614365,14,3070,1.8
1391,2008,106.489087,29.614365,8,1852,1.8
1392,2008,106.489087,29.614365,8,1852,1.8
1393,2008,106.489087,29.614365,8,1852,1.8
1394,2011,106.489087,29.614365,14,3070,1.8
1395,2011,106.489087,29.614365,14,3070,1.8
1396,2011,106.489087,29.614365,14,3070,1.8
1397,2006,106.490048,29.61659,3,714,1.8
1398,2006,106.490048,29.61659,3,714,1.8
1399,2006,106.490048,29.61659,3,714,1.8
1400,2008,106.489087,29.614365,32,4804,0.0
1401,2013,106.489087,29.614365,5,1260,1.8
1402,2008,106.489087,29.614365,8,1852,1.8
1403,2015,0,0,13,1328,2.6
1404,2006,106.490048,29.61659,3,714,1.8
1405,2006,106.490048,29.61659,3,714,1.8
1406,2013,106.489087,29.614365,5,1260,1.8
1407,2011,106.489087,29.614365,14,3070,1.8
1408,2011,106.489087,29.614365,14,3070,1.8
1409,2008,106.489087,29.614365,8,1852,1.8
1410,2008,106.489087,29.614365,8,1852,1.8
1411,2008,106.489087,29.614365,8,1852,1.8
1412,2011,106.489087,29.614365,14,3070,1.8
1413,2011,106.489087,29.614365,14,3070,1.8
1414,2011,106.489087,29.614365,14,3070,1.8
1415,2006,106.490048,29.61659,3,714,1.8
1416,2006,106.490048,29.61659,3,714,1.8
1417,2006,106.490048,29.61659,3,714,1.8
1418,2008,106.489087,29.614365,32,4804,0.0
1419,2013,106.489087,29.614365,5,1260,1.8
1420,2008,106.489087,29.614365,8,1852,1.8
1421,2015,0,0,13,1328,2.6
1422,2006,106.490048,29.61659,3,714,1.8
1423,2006,106.490048,29.61659,3,714,1.8
1424,2013,106.489087,29.614365,5,1260,1.8
1425,2011,106.489087,29.614365,14,3070,1.8
1426,2011,106.489087,29.614365,14,3070,1.8
1427,2008,106.489087,29.614365,8,1852,1.8
1428,2008,106.489087,29.614365,8,1852,1.8
1429,2008,106.489087,29.614365,8,1852,1.8
1430,2011,106.489087,29.614365,14,3070,1.8
1431,2011,106.489087,29.614365,14,3070,1.8
1432,2011,106.489087,29.614365,14,3070,1.8
1433,2006,106.490048,29.61659,3,714,1.8
1434,2006,106.490048,29.61659,3,714,1.8
1435,2006,106.490048,29.61659,3,714,1.8
1436,2008,106.489087,29.614365,32,4804,0.0
1437,2013,106.489087,29.614365,5,1260,1.8
1438,2008,106.489087,29.614365,8,1852,1.8
1439,2015,0,0,13,1328,2.6
1440,2006,106.490048,29.61659,3,714,1.8
1441,2006,106.490048,29.61659,3,714,1.8
1442,2013,106.489087,29.614365,5,1260,1.8
1443,2011,106.489087,29.614365,14,3070,1.8
1444,2011,106.489087,29.614365,14,3070,1.8
1445,2008,106.489087,29.614365,8,1852,1.8
1446,2008,106.489087,29.614365,8,1852,1.8
1447,2008,106.489087,29.614365,8,1852,1.8
1448,2011,106.489087,29.614365,14,3070,1.8
1449,2011,106.489087,29.614365,14,3070,1.8
1450,2011,106.489087,29.614365,14,3070,1.8
1451,2006,106.490048,29.61659,3,714,1.8
1452,2006,106.490048,29.61659,3,714,1.8
1453,2006,106.490048,29.61659,3,714,1.8
1454,2008,106.489087,29.614365,32,4804,0.0
1455,2013,106.489087,29.614365,5,1260,1.8
1456,2008,106.489087,29.614365,8,1852,1.8
1457,2015,0,0,13,1328,2.6
1458,2006,106.490048,29.61659,3,714,1.8
1459,2006,106.490048,29.61659,3,714,1.8
1460,2013,106.489087,29.614365,5,1260,1.8
1461,2011,106.489087,29.614365,14,3070,1.8
1462,2011,106.489087,29.614365,14,3070,1.8
1463,2008,106.489087,29.614365,8,1852,1.8
1464,2008,106.489087,29.614365,8,1852,1.8
1465,2008,106.489087,29.614365,8,1852,1.8
1466,2011,106.489087,29.614365,14,3070,1.8
1467,2011,106.489087,29.614365,14,3070,1.8
1468,2011,106.489087,29.614365,14,3070,1.8
1469,2006,106.490048,29.61659,3,714,1.8
1470,2006,106.490048,29.61659,3,714,1.8
1471,2006,106.490048,29.61659,3,714,1.8
1472,2008,106.489087,29.614365,32,4804,0.0
1473,2013,106.489087,29.614365,5,1260,1.8
1474,2008,106.489087,29.614365,8,1852,1.8
1475,2015,0,0,13,1328,2.6
1476,2006,106.490048,29.61659,3,714,1.8
1477,2006,106.490048,29.61659,3,714,1.8
1478,2013,106.489087,29.614365,5,1260,1.8
1479,2011,106.489087,29.614365,14,3070,1.8
1480,2011,106.489087,29.614365,14,3070,1.8
1481,2008,106.489087,29.614365,8,1852,1.8
1482,2008,106.489087,29.614365,8,1852,1.8
1483,2008,106.489087,29.614365,8,1852,1.8
1484,2011,106.489087,29.614365,14,3070,1.8
1485,2011,106.489087,29.614365,14,3070,1.8
1486,2011,106.489087,29.614365,14,3070,1.8
1487,2006,106.490048,29.61659,3,714,1.8
1488,2006,106.490048,29.61659,3,714,1.8
1489,2006,106.490048,29.61659,3,714,1.8
1490,2008,106.489087,29.614365,32,4804,0.0
1491,2013,106.489087,29.614365,5,1260,1.8
1492,2008,106.489087,29.614365,8,1852,1.8
1493,2015,0,0,13,1328,2.6
1494,2006,106.490048,29.61659,3,714,1.8
1495,2006,106.490048,29.61659,3,714,1.8
1496,2013,106.489087,29.614365,5,1260,1.8
1497,2011,106.489087,29.614365,14,3070,1.8
1498,2011,106.489087,29.614365,14,3070,1.8
1499,2008,106.489087,29.614365,8,1852,1.8
1500,2008,106.489087,29.614365,8,1852,1.8
1501,2008,106.489087,29.614365,8,1852,1.8
1502,2011,106.489087,29.614365,14,3070,1.8
1503,2011,106.489087,29.614365,14,3070,1.8
1504,2011,106.489087,29.614365,14,3070,1.8
1505,2006,106.490048,29.61659,3,714,1.8
1506,2006,106.490048,29.61659,3,714,1.8
1507,2006,106.490048,29.61659,3,714,1.8
1508,2008,106.489087,29.614365,32,4804,0.0
1509,2013,106.489087,29.614365,5,1260,1.8
1510,2008,106.489087,29.614365,8,1852,1.8
1511,2015,0,0,13,1328,2.6
1512,2006,106.490048,29.61659,3,714,1.8
1513,2006,106.490048,29.61659,3,714,1.8
1514,2013,106.489087,29.614365,5,1260,1.8
1515,2011,106.489087,29.614365,14,3070,1.8
1516,2011,106.489087,29.614365,14,3070,1.8
1517,2008,106.489087,29.614365,8,1852,1.8
1518,2008,106.489087,29.614365,8,1852,1.8
1519,2008,106.489087,29.614365,8,1852,1.8
1520,2011,106.489087,29.614365,14,3070,1.8
1521,2011,106.489087,29.614365,14,3070,1.8
1522,2011,106.489087,29.614365,14,3070,1.8
1523,2006,106.490048,29.61659,3,714,1.8
1524,2006,106.490048,29.61659,3,714,1.8
1525,2006,106.490048,29.61659,3,714,1.8
1526,2008,106.489087,29.614365,32,4804,0.0
1527,2013,106.489087,29.614365,5,1260,1.8
1528,2008,106.489087,29.614365,8,1852,1.8
1529,2015,0,0,13,1328,2.6
1530,2006,106.490048,29.61659,3,714,1.8
1531,2006,106.490048,29.61659,3,714,1.8
1532,2013,106.489087,29.614365,5,1260,1.8
1533,2011,106.489087,29.614365,14,3070,1.8
1534,2011,106.489087,29.614365,14,3070,1.8
1535,2008,106.489087,29.614365,8,1852,1.8
1536,2008,106.489087,29.614365,8,1852,1.8
1537,2008,106.489087,29.614365,8,1852,1.8
1538,2011,106.489087,29.614365,14,3070,1.8
1539,2011,106.489087,29.614365,14,3070,1.8
1540,2011,106.489087,29.614365,14,3070,1.8
1541,2006,106.490048,29.61659,3,714,1.8
1542,2006,106.490048,29.61659,3,714,1.8
1543,2006,106.490048,29.61659,3,714,1.8
1544,2008,106.489087,29.614365,32,4804,0.0
1545,2013,106.489087,29.614365,5,1260,1.8
1546,2008,106.489087,29.614365,8,1852,1.8
1547,2015,0,0,13,1328,2.6
1548,2006,106.490048,29.61659,3,714,1.8
1549,2006,106.490048,29.61659,3,714,1.8
1550,2013,106.489087,29.614365,5,1260,1.8
1551,2011,106.489087,29.614365,14,3070,1.8
1552,2011,106.489087,29.614365,14,3070,1.8
1553,2008,106.489087,29.614365,8,1852,1.8
1554,2008,106.489087,29.614365,8,1852,1.8
1555,2008,106.489087,29.614365,8,1852,1.8
1556,2011,106.489087,29.614365,14,3070,1.8
1557,2011,106.489087,29.614365,14,3070,1.8
1558,2011,106.489087,29.614365,14,3070,1.8
1559,2006,106.490048,29.61659,3,714,1.8
1560,2006,106.490048,29.61659,3,714,1.8
1561,2006,106.490048,29.61659,3,714,1.8
1562,2008,106.489087,29.614365,32,4804,0.0
1563,2013,106.489087,29.614365,5,1260,1.8
1564,2008,106.489087,29.614365,8,1852,1.8
1565,2015,0,0,13,1328,2.6
1566,2006,106.490048,29.61659,3,714,1.8
1567,2006,106.490048,29.61659,3,714,1.8
1568,2013,106.489087,29.614365,5,1260,1.8
1569,2011,106.489087,29.614365,14,3070,1.8
1570,2011,106.489087,29.614365,14,3070,1.8
1571,2008,106.489087,29.614365,8,1852,1.8
1572,2008,106.489087,29.614365,8,1852,1.8
1573,2008,106.489087,29.614365,8,1852,1.8
1574,2011,106.489087,29.614365,14,3070,1.8
1575,2011,106.489087,29.614365,14,3070,1.8
1576,2011,106.489087,29.614365,14,3070,1.8
1577,2006,106.490048,29.61659,3,714,1.8
1578,2006,106.490048,29.61659,3,714,1.8
1579,2006,106.490048,29.61659,3,714,1.8
1580,2008,106.489087,29.614365,32,4804,0.0
1581,2013,106.489087,29.614365,5,1260,1.8
1582,2008,106.489087,29.614365,8,1852,1.8
1583,2015,0,0,13,1328,2.6
1584,2006,106.490048,29.61659,3,714,1.8
1585,2006,106.490048,29.61659,3,714,1.8
1586,2013,106.489087,29.614365,5,1260,1.8
1587,2011,106.489087,29.614365,14,3070,1.8
1588,2011,106.489087,29.614365,14,3070,1.8
1589,2008,106.489087,29.614365,8,1852,1.8
1590,2008,106.489087,29.614365,8,1852,1.8
1591,2008,106.489087,29.614365,8,1852,1.8
1592,2011,106.489087,29.614365,14,3070,1.8
1593,2011,106.489087,29.614365,14,3070,1.8
1594,2011,106.489087,29.614365,14,3070,1.8
1595,2006,106.490048,29.61659,3,714,1.8
1596,2006,106.490048,29.61659,3,714,1.8
1597,2006,106.490048,29.61659,3,714,1.8
1598,2008,106.489087,29.614365,32,4804,0.0
1599,2013,106.489087,29.614365,5,1260,1.8
1600,2008,106.489087,29.614365,8,1852,1.8
1601,2015,0,0,13,1328,2.6
1602,2006,106.490048,29.61659,3,714,1.8
1603,2006,106.490048,29.61659,3,714,1.8
1604,2013,106.489087,29.614365,5,1260,1.8
1605,2011,106.489087,29.614365,14,3070,1.8
1606,2011,106.489087,29.614365,14,3070,1.8
1607,2008,106.489087,29.614365,8,1852,1.8
1608,2008,106.489087,29.614365,8,1852,1.8
1609,2008,106.489087,29.614365,8,1852,1.8
1610,2011,106.489087,29.614365,14,3070,1.8
1611,2011,106.489087,29.614365,14,3070,1.8
1612,2011,106.489087,29.614365,14,3070,1.8
1613,2006,106.490048,29.61659,3,714,1.8
1614,2006,106.490048,29.61659,3,714,1.8
1615,2006,106.490048,29.61659,3,714,1.8
1616,2008,106.489087,29.614365,32,4804,0.0
1617,2013,106.489087,29.614365,5,1260,1.8
1618,2008,106.489087,29.614365,8,1852,1.8
1619,2015,0,0,13,1328,2.6
1620,2006,106.490048,29.61659,3,714,1.8
1621,2006,106.543372,29.566124,2,1600,1.2
1622,2009,106.527189,29.581037,2,1980,0.0
1623,2009,106.527189,29.581037,5,1902,1.8
1624,2007,106.548901,29.577621,6,1654,0.0
1625,2010,106.516214,29.578442,21,570,0.0
1626,0,0,0,2,384,0.0
1627,0,106.543372,29.566124,1,180,1.2
1628,2011,106.548901,29.577621,12,3248,1.8
1629,2006,106.54233,29.564769,7,1127,1.2
1630,2006,106.54233,29.564769,7,1127,1.2
1631,2009,106.527189,29.581037,17,1144,0.8
1632,2014,106.516214,29.578442,6,1272,1.8
1633,2009,106.527189,29.581037,5,1902,1.8
1634,0,0,0,6,652,0.0
1635,2006,106.54233,29.564769,7,1127,1.2
1636,2009,106.527189,29.581037,5,1902,1.8
1637,0,106.527189,29.581037,1,396,0.0
1638,2010,106.516214,29.578442,21,570,0.0
1639,2009,106.527189,29.581037,17,1144,0.8
1640,0,106.527324,29.593026,2,1223,0.0
1641,2012,106.506063,29.57726,87,1009,2.8
1642,2005,106.549642,29.587637,5,1822,0.0
1643,2009,106.527189,29.581037,2,1980,0.0
1644,0,106.543372,29.566124,1,180,1.2
1645,0,106.527189,29.581037,2,378,0.0
1646,2006,106.543372,29.566124,2,1600,1.2
1647,2006,106.543372,29.566124,2,1600,1.2
1648,2009,106.527189,29.581037,2,1980,0.0
1649,2009,106.527189,29.581037,5,1902,1.8
1650,2007,106.548901,29.577621,6,1654,0.0
1651,2010,106.516214,29.578442,21,570,0.0
1652,0,0,0,2,384,0.0
1653,0,106.543372,29.566124,1,180,1.2
1654,2011,106.548901,29.577621,12,3248,1.8
1655,2006,106.54233,29.564769,7,1127,1.2
1656,2006,106.54233,29.564769,7,1127,1.2
1657,2009,106.527189,29.581037,17,1144,0.8
1658,2014,106.516214,29.578442,6,1272,1.8
1659,2009,106.527189,29.581037,5,1902,1.8
1660,0,0,0,6,652,0.0
1661,2006,106.54233,29.564769,7,1127,1.2
1662,2009,106.527189,29.581037,5,1902,1.8
1663,0,106.527189,29.581037,1,396,0.0
1664,2010,106.516214,29.578442,21,570,0.0
1665,2009,106.527189,29.581037,17,1144,0.8
1666,0,106.527324,29.593026,2,1223,0.0
1667,2012,106.506063,29.57726,87,1009,2.8
1668,2005,106.549642,29.587637,5,1822,0.0
1669,2009,106.527189,29.581037,2,1980,0.0
1670,0,106.543372,29.566124,1,180,1.2
1671,0,106.527189,29.581037,2,378,0.0
1672,2006,106.543372,29.566124,2,1600,1.2
1673,2006,106.543372,29.566124,2,1600,1.2
1674,2009,106.527189,29.581037,2,1980,0.0
1675,2009,106.527189,29.581037,5,1902,1.8
1676,2007,106.548901,29.577621,6,1654,0.0
1677,2010,106.516214,29.578442,21,570,0.0
1678,0,0,0,2,384,0.0
1679,0,106.543372,29.566124,1,180,1.2
1680,2011,106.548901,29.577621,12,3248,1.8
1681,2006,106.54233,29.564769,7,1127,1.2
1682,2006,106.54233,29.564769,7,1127,1.2
1683,2009,106.527189,29.581037,17,1144,0.8
1684,2014,106.516214,29.578442,6,1272,1.8
1685,2009,106.527189,29.581037,5,1902,1.8
1686,0,0,0,6,652,0.0
1687,2006,106.54233,29.564769,7,1127,1.2
1688,2009,106.527189,29.581037,5,1902,1.8
1689,0,106.527189,29.581037,1,396,0.0
1690,2010,106.516214,29.578442,21,570,0.0
1691,2009,106.527189,29.581037,17,1144,0.8
1692,0,106.527324,29.593026,2,1223,0.0
1693,2012,106.506063,29.57726,87,1009,2.8
1694,2005,106.549642,29.587637,5,1822,0.0
1695,2009,106.527189,29.581037,2,1980,0.0
1696,0,106.543372,29.566124,1,180,1.2
1697,0,106.527189,29.581037,2,378,0.0
1698,2006,106.543372,29.566124,2,1600,1.2
1699,2006,106.543372,29.566124,2,1600,1.2
1700,2009,106.527189,29.581037,2,1980,0.0
1701,2009,106.527189,29.581037,5,1902,1.8
1702,2007,106.548901,29.577621,6,1654,0.0
1703,2010,106.516214,29.578442,21,570,0.0
1704,0,0,0,2,384,0.0
1705,0,106.543372,29.566124,1,180,1.2
1706,2011,106.548901,29.577621,12,3248,1.8
1707,2006,106.54233,29.564769,7,1127,1.2
1708,2006,106.54233,29.564769,7,1127,1.2
1709,2009,106.527189,29.581037,17,1144,0.8
1710,2014,106.516214,29.578442,6,1272,1.8
1711,2009,106.527189,29.581037,5,1902,1.8
1712,0,0,0,6,652,0.0
1713,2006,106.54233,29.564769,7,1127,1.2
1714,2009,106.527189,29.581037,5,1902,1.8
1715,0,106.527189,29.581037,1,396,0.0
1716,2010,106.516214,29.578442,21,570,0.0
1717,2009,106.527189,29.581037,17,1144,0.8
1718,0,106.527324,29.593026,2,1223,0.0
1719,2012,106.506063,29.57726,87,1009,2.8
1720,2005,106.549642,29.587637,5,1822,0.0
1721,2009,106.527189,29.581037,2,1980,0.0
1722,0,106.543372,29.566124,1,180,1.2
1723,0,106.527189,29.581037,2,378,0.0
1724,2006,106.543372,29.566124,2,1600,1.2
1725,2006,106.543372,29.566124,2,1600,1.2
1726,2009,106.527189,29.581037,2,1980,0.0
1727,2009,106.527189,29.581037,5,1902,1.8
1728,2007,106.548901,29.577621,6,1654,0.0
1729,2010,106.516214,29.578442,21,570,0.0
1730,0,0,0,2,384,0.0
1731,0,106.543372,29.566124,1,180,1.2
1732,2011,106.548901,29.577621,12,3248,1.8
1733,2006,106.54233,29.564769,7,1127,1.2
1734,2006,106.54233,29.564769,7,1127,1.2
1735,2009,106.527189,29.581037,17,1144,0.8
1736,2014,106.516214,29.578442,6,1272,1.8
1737,2009,106.527189,29.581037,5,1902,1.8
1738,0,0,0,6,652,0.0
1739,2006,106.54233,29.564769,7,1127,1.2
1740,2009,106.527189,29.581037,5,1902,1.8
1741,0,106.527189,29.581037,1,396,0.0
1742,2010,106.516214,29.578442,21,570,0.0
1743,2009,106.527189,29.581037,17,1144,0.8
1744,0,106.527324,29.593026,2,1223,0.0
1745,2012,106.506063,29.57726,87,1009,2.8
1746,2005,106.549642,29.587637,5,1822,0.0
1747,2009,106.527189,29.581037,2,1980,0.0
1748,0,106.543372,29.566124,1,180,1.2
1749,0,106.527189,29.581037,2,378,0.0
1750,2006,106.543372,29.566124,2,1600,1.2
1751,2006,106.543372,29.566124,2,1600,1.2
1752,2009,106.527189,29.581037,2,1980,0.0
1753,2009,106.527189,29.581037,5,1902,1.8
1754,2007,106.548901,29.577621,6,1654,0.0
1755,2010,106.516214,29.578442,21,570,0.0
1756,0,0,0,2,384,0.0
1757,0,106.543372,29.566124,1,180,1.2
1758,2011,106.548901,29.577621,12,3248,1.8
1759,2006,106.54233,29.564769,7,1127,1.2
1760,2006,106.54233,29.564769,7,1127,1.2
1761,2009,106.527189,29.581037,17,1144,0.8
1762,2014,106.516214,29.578442,6,1272,1.8
1763,2009,106.527189,29.581037,5,1902,1.8
1764,0,0,0,6,652,0.0
1765,2006,106.54233,29.564769,7,1127,1.2
1766,2009,106.527189,29.581037,5,1902,1.8
1767,0,106.527189,29.581037,1,396,0.0
1768,2010,106.516214,29.578442,21,570,0.0
1769,2009,106.527189,29.581037,17,1144,0.8
1770,0,106.527324,29.593026,2,1223,0.0
1771,2012,106.506063,29.57726,87,1009,2.8
1772,2005,106.549642,29.587637,5,1822,0.0
1773,2009,106.527189,29.581037,2,1980,0.0
1774,0,106.543372,29.566124,1,180,1.2
1775,0,106.527189,29.581037,2,378,0.0
1776,2006,106.543372,29.566124,2,1600,1.2
1777,2006,106.543372,29.566124,2,1600,1.2
1778,2009,106.527189,29.581037,2,1980,0.0
1779,2009,106.527189,29.581037,5,1902,1.8
1780,2007,106.548901,29.577621,6,1654,0.0
1781,2010,106.516214,29.578442,21,570,0.0
1782,0,0,0,2,384,0.0
1783,0,106.543372,29.566124,1,180,1.2
1784,2011,106.548901,29.577621,12,3248,1.8
1785,2006,106.54233,29.564769,7,1127,1.2
1786,2006,106.54233,29.564769,7,1127,1.2
1787,2009,106.527189,29.581037,17,1144,0.8
1788,2014,106.516214,29.578442,6,1272,1.8
1789,2009,106.527189,29.581037,5,1902,1.8
1790,0,0,0,6,652,0.0
1791,2006,106.54233,29.564769,7,1127,1.2
1792,2009,106.527189,29.581037,5,1902,1.8
1793,0,106.527189,29.581037,1,396,0.0
1794,2010,106.516214,29.578442,21,570,0.0
1795,2009,106.527189,29.581037,17,1144,0.8
1796,0,106.527324,29.593026,2,1223,0.0
1797,2012,106.506063,29.57726,87,1009,2.8
1798,2005,106.549642,29.587637,5,1822,0.0
1799,2009,106.527189,29.581037,2,1980,0.0
1800,0,106.543372,29.566124,1,180,1.2
1801,0,106.527189,29.581037,2,378,0.0
1802,2006,106.543372,29.566124,2,1600,1.2
1803,2006,106.543372,29.566124,2,1600,1.2
1804,2009,106.527189,29.581037,2,1980,0.0
1805,2009,106.527189,29.581037,5,1902,1.8
1806,2007,106.548901,29.577621,6,1654,0.0
1807,2010,106.516214,29.578442,21,570,0.0
1808,0,0,0,2,384,0.0
1809,0,106.543372,29.566124,1,180,1.2
1810,2011,106.548901,29.577621,12,3248,1.8
1811,2006,106.54233,29.564769,7,1127,1.2
1812,2006,106.54233,29.564769,7,1127,1.2
1813,2009,106.527189,29.581037,17,1144,0.8
1814,2014,106.516214,29.578442,6,1272,1.8
1815,2009,106.527189,29.581037,5,1902,1.8
1816,0,0,0,6,652,0.0
1817,2006,106.54233,29.564769,7,1127,1.2
1818,2009,106.527189,29.581037,5,1902,1.8
1819,0,106.527189,29.581037,1,396,0.0
1820,2010,106.516214,29.578442,21,570,0.0
1821,2009,106.527189,29.581037,17,1144,0.8
1822,0,106.527324,29.593026,2,1223,0.0
1823,2012,106.506063,29.57726,87,1009,2.8
1824,2005,106.549642,29.587637,5,1822,0.0
1825,2009,106.527189,29.581037,2,1980,0.0
1826,0,106.543372,29.566124,1,180,1.2
1827,0,106.527189,29.581037,2,378,0.0
1828,2006,106.543372,29.566124,2,1600,1.2
1829,2006,106.543372,29.566124,2,1600,1.2
1830,2009,106.527189,29.581037,2,1980,0.0
1831,2009,106.527189,29.581037,5,1902,1.8
1832,2007,106.548901,29.577621,6,1654,0.0
1833,2010,106.516214,29.578442,21,570,0.0
1834,0,0,0,2,384,0.0
1835,0,106.543372,29.566124,1,180,1.2
1836,2011,106.548901,29.577621,12,3248,1.8
1837,2006,106.54233,29.564769,7,1127,1.2
1838,2006,106.54233,29.564769,7,1127,1.2
1839,2009,106.527189,29.581037,17,1144,0.8
1840,2014,106.516214,29.578442,6,1272,1.8
1841,2009,106.527189,29.581037,5,1902,1.8
1842,0,0,0,6,652,0.0
1843,2006,106.54233,29.564769,7,1127,1.2
1844,2009,106.527189,29.581037,5,1902,1.8
1845,0,106.527189,29.581037,1,396,0.0
1846,2010,106.516214,29.578442,21,570,0.0
1847,2009,106.527189,29.581037,17,1144,0.8
1848,0,106.527324,29.593026,2,1223,0.0
1849,2012,106.506063,29.57726,87,1009,2.8
1850,2005,106.549642,29.587637,5,1822,0.0
1851,2009,106.527189,29.581037,2,1980,0.0
1852,0,106.543372,29.566124,1,180,1.2
1853,0,106.527189,29.581037,2,378,0.0
1854,2006,106.543372,29.566124,2,1600,1.2
1855,2006,106.543372,29.566124,2,1600,1.2
1856,2009,106.527189,29.581037,2,1980,0.0
1857,2009,106.527189,29.581037,5,1902,1.8
1858,2007,106.548901,29.577621,6,1654,0.0
1859,2010,106.516214,29.578442,21,570,0.0
1860,0,0,0,2,384,0.0
1861,0,106.543372,29.566124,1,180,1.2
1862,2011,106.548901,29.577621,12,3248,1.8
